fecha,anio,mes,mes_nombre,mes_orden,dia_semana,hora,hora_num,franja_horaria,area,direccion_hecho,barrio_hecho,clase_de_accidente,gravedad_del_accidente,clase_de_vehiculo,clase_de_servicio,controles_de_transito,coordenada_geografica
2023-11-04,2023,11,Noviembre,11,Sábado,18:10:00,18.0,Noche,URBANA,EV PRINCIPAL AGUACLARA,AGUACLARA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.194503 4.10457)
2023-11-04,2023,11,Noviembre,11,Sábado,19:00:00,19.0,Noche,URBANA,CARRERA 40 SALIDA SUR TULUA,LAS ACACIAS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.188386 4.077806)
2023-11-05,2023,11,Noviembre,11,Domingo,,,Noche,URBANA,CALLE 27 TRANSVERSAL 12,LA ESPERANZA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.189423 4.100123)
2023-11-07,2023,11,Noviembre,11,Martes,07:20:00,7.0,Mañana,URBANA,CARERRA 40 FRENTE RANCHO PANORAMA,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.177198 4.094367)
2023-11-07,2023,11,Noviembre,11,Martes,16:28:00,16.0,Tarde,URBANA,CALLE 27 CARRERA 3 OESTE,,ATROPELLO,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.214013 4.090261)
2023-11-07,2023,11,Noviembre,11,Martes,20:00:00,20.0,Noche,URBANA,CARRERA 40 CALLE 27,SAN VICENTE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.186514 4.08234)
2023-11-08,2023,11,Noviembre,11,Miércoles,19:30:00,19.0,Noche,URBANA,CALLE 15 FRENTE 29A-05,POPULAR,ATROPELLO,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.530233 3.397737)
2023-11-10,2023,11,Noviembre,11,Viernes,08:13:00,8.0,Mañana,URBANA,CARRERA 27 A  42-390,COMUNA 5,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,DELINEADOR DE PISO,POINT (-76.19689 4.068812)
2023-11-10,2023,11,Noviembre,11,Viernes,18:50:00,18.0,Noche,URBANA,CALLE 29 A CON CRA 40,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.187871 4.078569)
2023-11-10,2023,11,Noviembre,11,Viernes,11:30:00,11.0,Mañana,URBANA,CARRERA 22A CALLE 6,VILLA COLOMBIA,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,PARE,POINT (-76.206369 4.100175)
2023-11-10,2023,11,Noviembre,11,Viernes,14:48:00,14.0,Tarde,URBANA,TRANSVERSAL 12 CARRERA 28,7 DE AGOSTO,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,,POINT (-76.197587 4.102114)
2023-11-15,2023,11,Noviembre,11,Miércoles,12:30:00,12.0,Tarde,URBANA,CALLE 21 CARERRA 18,COMUNA 7,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,HORIZONTALES,POINT (-76.201745 4.090598)
2023-11-17,2023,11,Noviembre,11,Viernes,12:20:00,12.0,Tarde,URBANA,CARERRA 33 CALLE 24,ALVERNIA,CHOQUE,CON HERIDOS,CAMION,PARTICULAR,VERTICAL,POINT (-76.191588 4.085806)
2023-11-18,2023,11,Noviembre,11,Sábado,14:13:00,14.0,Tarde,URBANA,CARRERA 23 CALLE 32,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.20023 4.080268)
2023-11-21,2023,11,Noviembre,11,Martes,17:30:00,17.0,Tarde,URBANA,CARRERA 40 FRENTE 28-28,,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.188386 4.077806)
2023-11-21,2023,11,Noviembre,11,Martes,21:07:00,21.0,Noche,URBANA,CARRERA 21 CALLE 41A,PRINCIPE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.203237 4.072715)
2023-11-22,2023,11,Noviembre,11,Miércoles,09:24:00,9.0,Mañana,URBANA,CARRERA 25C CALLE 12B,LA GRACIELA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.196132 4.09675)
2023-11-24,2023,11,Noviembre,11,Viernes,06:56:00,6.0,Mañana,URBANA,CARRERA 35 CALLE 24,COMUNA 2,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.189762 4.085509)
2023-11-24,2023,11,Noviembre,11,Viernes,08:30:00,8.0,Mañana,URBANA,CARRERA 35 CALLE 24,ALVERNIA,CHOQUE,SOLO DA„OS,CAMPERO,PARTICULAR,VERTICAL,POINT (-76.189762 4.085509)
2023-11-24,2023,11,Noviembre,11,Viernes,16:00:00,16.0,Tarde,URBANA,CALLE 24 CARERRA 38,ALVERNIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.187628 4.085132)
2023-11-24,2023,11,Noviembre,11,Viernes,22:20:00,22.0,Noche,URBANA,CALLE 5 CARRERA 19,JORGE ELIECER GAITAN,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.205218 4.101464)
2023-11-25,2023,11,Noviembre,11,Sábado,16:10:00,16.0,Tarde,URBANA,CALLE 14 CARRERA 23,MARACAIBO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.199295 4.094935)
2023-11-25,2023,11,Noviembre,11,Sábado,18:10:00,18.0,Noche,URBANA,CARERRA 34 CALLE 28,VICTORIA,CHOQUE,SOLO DA„OS,CAMIONETA,PUBLICO,VERTICAL,POINT (-76.191298 4.082456)
2023-11-25,2023,11,Noviembre,11,Sábado,19:45:00,19.0,Noche,URBANA,TRANSVERSAL 12 CALLE 27,BUENOS AIRES,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.189423 4.100123)
2023-11-25,2023,11,Noviembre,11,Sábado,08:20:00,8.0,Mañana,URBANA,CARRERA 40 CALLE 27,COMUNA 2,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.186514 4.08234)
2023-11-27,2023,11,Noviembre,11,Lunes,12:50:00,12.0,Tarde,URBANA,CALLE 34 CARERRA 34,VICTORIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.193265 4.077264)
2023-11-30,2023,11,Noviembre,11,Jueves,19:22:00,19.0,Noche,RURAL,VIA TULUA - NARI„O DISCOTECA EL AMERICANO,NARI„O,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,VERTICAL,POINT (-76.237872 4.094317)
2023-12-01,2023,12,Diciembre,12,Viernes,19:30:00,19.0,Noche,URBANA,CALLE 25 CARRERA 33A,ALVERNIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.191182 4.084897)
2023-12-01,2023,12,Diciembre,12,Viernes,07:40:00,7.0,Mañana,URBANA,CARRERA 28A TRANSVERSAL 12,SAN ANTONIO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.193382 4.101963)
2023-12-02,2023,12,Diciembre,12,Sábado,10:20:00,10.0,Mañana,URBANA,CARRERA 25 CALLE 24,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.197422 4.087031)
2023-12-03,2023,12,Diciembre,12,Domingo,07:10:00,7.0,Mañana,URBANA,CARRERA 10 CALLE 25B,MARANDUA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.207899 4.091805)
2023-12-03,2023,12,Diciembre,12,Domingo,00:10:00,0.0,Madrugada,URBANA,CARRERA 33 CALLE 36,FATIMA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,VERTICAL,POINT (-76.194627 4.076154)
2023-12-03,2023,12,Diciembre,12,Domingo,03:37:00,3.0,Madrugada,URBANA,CALLE 25 3 52,SAN PEDRO CLAVER,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.189907 4.084693)
2023-12-03,2023,12,Diciembre,12,Domingo,09:00:00,9.0,Mañana,URBANA,CALLE 24 CARRERA 10,PORVENIR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.206809 4.092774)
2023-12-04,2023,12,Diciembre,12,Lunes,20:00:00,20.0,Noche,URBANA,CALLE 26 CARRERA 35,ALVERNIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.190054 4.083826)
2023-12-05,2023,12,Diciembre,12,Martes,21:30:00,21.0,Noche,URBANA,CARRERA 22 CALLE 29,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.200496 4.083216)
2023-12-07,2023,12,Diciembre,12,Jueves,20:40:00,20.0,Noche,URBANA,CALLE 28 CARRERA 24,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.198933 4.083646)
2023-12-13,2023,12,Diciembre,12,Miércoles,05:50:00,5.0,Madrugada,URBANA,CARRERA 22 TRANSVERSAL 12,DEPARTAMENTAL,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.201856 4.096575)
2023-12-10,2023,12,Diciembre,12,Domingo,22:00:00,22.0,Noche,URBANA,CALLE 32 17 44,PUEBLO NUEVO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.204463 4.081661)
2023-12-12,2023,12,Diciembre,12,Martes,12:00:00,12.0,Tarde,URBANA,CARRERA 35 CALLE 31,VICTORIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.191311 4.078788)
2023-12-12,2023,12,Diciembre,12,Martes,06:45:00,6.0,Mañana,URBANA,CARRERA 40 CALLE 25,ALVERNIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.186221 4.084033)
2023-12-13,2023,12,Diciembre,12,Miércoles,23:15:00,23.0,Noche,URBANA,CARRERA 30 # 28 191,VICTORIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.194986 4.082408)
2023-12-15,2023,12,Diciembre,12,Viernes,18:20:00,18.0,Noche,URBANA,CARRERA 30 NO 7-110,VIILA NUEVA,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.193988 4.086165)
2023-12-15,2023,12,Diciembre,12,Viernes,20:15:00,20.0,Noche,URBANA,CARRERA 35 CALLE 31,VICTORIA,CHOQUE,CON HERIDOS,BICICLETA,PARTICULAR,NINGUNO,POINT (-76.191311 4.078788)
2023-12-15,2023,12,Diciembre,12,Viernes,13:15:00,13.0,Tarde,URBANA,CARRERA 26 CON CALLE 26,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.196965 4.08506)
2023-12-17,2023,12,Diciembre,12,Domingo,17:40:00,17.0,Tarde,URBANA,TRANSVERSAL 12 FRENTE 14-06,COMUNA 7,ATROPELLO,CON MUERTO,MICROBUS,PUBLICO,NINGUNO,POINT (-76.189423 4.100123)
2023-12-19,2023,12,Diciembre,12,Martes,15:50:00,15.0,Tarde,URBANA,CARRERA 33 A CALLE 19,ALVERNIA,CHOQUE,CON HERIDOS,CAMIONETA,PUBLICO,VERTICAL,POINT (-76.190531 4.08852)
2023-12-20,2023,12,Diciembre,12,Miércoles,19:40:00,19.0,Noche,URBANA,TRANSVERSAL 12 CON CALLE 25 B,LOCALIDAD 12,CHOQUE,CON HERIDOS,CAMIONETA,PUBLICO,NINGUNO,POINT (-76.206119 4.091404)
2023-12-22,2023,12,Diciembre,12,Viernes,18:30:00,18.0,Noche,URBANA,MANZANA 41 PASAJE 21 BOSQUES DE MARACAIBO,COMUNA 8,INCENDIO,SOLO DA„OS,MOTOCICLETA,PARTICULAR,,POINT (-76.198999 4.093048)
2023-12-22,2023,12,Diciembre,12,Viernes,05:40:00,5.0,Madrugada,URBANA,CARRERA 40 FRENTE AL NO 28-02,COMUNA 1,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.188386 4.077806)
2023-12-23,2023,12,Diciembre,12,Sábado,19:25:00,19.0,Noche,URBANA,TRANSVERSAL 20 CARRERA 20,SANTA ISABEL,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.204483 4.099612)
2023-12-22,2023,12,Diciembre,12,Viernes,11:10:00,11.0,Mañana,URBANA,CARRERA 35 CON CALLE 28,VICTORIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.190457 4.082288)
2023-12-26,2023,12,Diciembre,12,Martes,17:40:00,17.0,Tarde,URBANA,CALLE 32 CON 35,VICTORIA,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,LINEA DE PARE,POINT (-76.19575 4.079692)
2023-12-27,2023,12,Diciembre,12,Miércoles,22:30:00,22.0,Noche,URBANA,CARRERA 40 CON CARRERA 28,LUSITANIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.195616 4.066205)
2023-12-27,2023,12,Diciembre,12,Miércoles,15:30:00,15.0,Tarde,URBANA,CARRERA 40 CON CALLE 30,PANAMERICANO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.188001 4.07837)
2023-12-27,2023,12,Diciembre,12,Miércoles,22:40:00,22.0,Noche,URBANA,CARRERA 10 CON DIAGONAL 23,DIABLOS ROJOS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.207349 4.095745)
2023-12-30,2023,12,Diciembre,12,Sábado,19:30:00,19.0,Noche,URBANA,CALLE 13 CARRERA 40,COMUNA 3,ATROPELLO,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.17881 4.092184)
2024-01-03,2024,1,Enero,1,Miércoles,13:00:00,13.0,Tarde,URBANA,CARRERA 27 CON CALLE 23,CENTRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.195618 4.087603)
2024-01-04,2024,1,Enero,1,Jueves,17:25:00,17.0,Tarde,URBANA,CARRERA 30 CON CALLE 19,VIILA NUEVA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEGMENTADA,POINT (-76.191863 4.08948)
2024-01-04,2024,1,Enero,1,Jueves,22:40:00,22.0,Noche,URBANA,CARRERA 26 FRENTE 31-28,PRINCIPE,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.196965 4.08506)
2024-01-05,2024,1,Enero,1,Viernes,11:00:00,11.0,Mañana,URBANA,CARRERA 28 A CON CALLE 18,SAN ANTONIO,CHOQUE,CON MUERTO,BICICLETA,PARTICULAR,NINGUNO,POINT (-76.193611 4.091427)
2024-01-06,2024,1,Enero,1,Sábado,05:45:00,5.0,Madrugada,URBANA,CALLE 24 CON TRANSVERSAL 10,CHIMINANGOS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.177713 4.094505)
2024-01-04,2024,1,Enero,1,Jueves,19:30:00,19.0,Noche,URBANA,CARRERA 27 CON CALLE 21,TOMAS URIBE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.195331 4.08928)
2024-01-07,2024,1,Enero,1,Domingo,03:15:00,3.0,Madrugada,URBANA,CALLE 27 FRENTE AL NO 15-81,LA ESPERANZA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.191499 4.089869)
2024-01-09,2024,1,Enero,1,Martes,00:20:00,0.0,Madrugada,URBANA,CALLE 25 CON CARRERA 24,CENTRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,SEMAFORO,POINT (-76.198436 4.086369)
2024-01-09,2024,1,Enero,1,Martes,16:05:00,16.0,Tarde,URBANA,CARRERA 27 CON CALLE 24,ESCOBAR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.195772 4.086734)
2024-01-09,2024,1,Enero,1,Martes,18:00:00,18.0,Noche,URBANA,CARRERA 35 CON CALLE 33,FATIMA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.191679 4.077414)
2024-01-03,2024,1,Enero,1,Miércoles,13:00:00,13.0,Tarde,URBANA,CARRERA 27 CON CALLE 23,CENTRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.195618 4.087603)
2024-01-04,2024,1,Enero,1,Jueves,17:25:00,17.0,Tarde,URBANA,CARRERA 30 CON CALLE 19,VIILA NUEVA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEGMENTADA,POINT (-76.191863 4.08948)
2024-01-04,2024,1,Enero,1,Jueves,22:40:00,22.0,Noche,URBANA,CARRERA 26 FRENTE 31-28,PRINCIPE,CHOQUE,CON HERIDOS,CAMIONETA,PARTICULAR,,POINT (-76.196965 4.08506)
2024-01-05,2024,1,Enero,1,Viernes,11:00:00,11.0,Mañana,URBANA,CARRERA 28 A CON CALLE 18,SAN ANTONIO,CHOQUE,CON MUERTO,BICICLETA,PARTICULAR,NINGUNO,POINT (-76.193611 4.091427)
2024-01-06,2024,1,Enero,1,Sábado,05:45:00,5.0,Madrugada,URBANA,CALLE 24 CON TRANSVERSAL 10,CHIMINANGOS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.177713 4.094505)
2024-01-04,2024,1,Enero,1,Jueves,19:30:00,19.0,Noche,URBANA,CARRERA 27 CON CALLE 21,TOMAS URIBE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.195331 4.08928)
2024-01-07,2024,1,Enero,1,Domingo,03:15:00,3.0,Madrugada,URBANA,CALLE 17 FRENTE AL NO 15-81,LA ESPERANZA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.191499 4.089869)
2024-01-09,2024,1,Enero,1,Martes,00:20:00,0.0,Madrugada,URBANA,CALLE 25 CON CARRERA 24,CENTRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,SEMAFORO,POINT (-76.198436 4.086369)
2024-01-09,2024,1,Enero,1,Martes,16:05:00,16.0,Tarde,URBANA,CARRERA 27 CON CALLE 24,ESCOBAR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.195772 4.086734)
2024-01-09,2024,1,Enero,1,Martes,18:00:00,18.0,Noche,URBANA,CARRERA 35 CON CALLE 33,FATIMA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.191679 4.077414)
2024-01-19,2024,1,Enero,1,Viernes,17:52:00,17.0,Tarde,URBANA,CALLE 23 CARRERA 25,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.197253 4.087862)
2024-01-15,2024,1,Enero,1,Lunes,13:20:00,13.0,Tarde,URBANA,CARRERA 27 CALLE 25,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SENTIDOVIAL,POINT (-76.195945 4.085935)
2024-01-10,2024,1,Enero,1,Miércoles,17:00:00,17.0,Tarde,URBANA,CARRERA 40 CALLE 27,SAN VICENTE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,,POINT (-76.186514 4.08234)
2024-01-15,2024,1,Enero,1,Lunes,20:05:00,20.0,Noche,URBANA,CALLE 25 CARRERA 22,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,SEMAFORO,POINT (-76.199945 4.086614)
2024-01-11,2024,1,Enero,1,Jueves,07:15:00,7.0,Mañana,URBANA,CALLE 24 CARRERA 10,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.206809 4.092774)
2024-01-23,2024,1,Enero,1,Martes,11:14:00,11.0,Mañana,URBANA,CALLE 25 CARRERA 33,CESPEDES,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.191746 4.085005)
2024-01-24,2024,1,Enero,1,Miércoles,09:20:00,9.0,Mañana,URBANA,CARRERA 18 CALLE 21,ROJAS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.201745 4.090598)
2024-01-25,2024,1,Enero,1,Jueves,22:00:00,22.0,Noche,URBANA,AV PRINCIPAL AGUACLARA 27-74,AGUACLARA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.194236 4.104061)
2024-01-26,2024,1,Enero,1,Viernes,15:30:00,15.0,Tarde,URBANA,CALLE 25 CARRERA 27,CENTRO,CHOQUE,CON HERIDOS,CAMION,PUBLICO,PARE,POINT (-76.195945 4.085935)
2024-01-27,2024,1,Enero,1,Sábado,14:00:00,14.0,Tarde,URBANA,LA MARINA CERCA CASA ROJA,LA MARINA,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-75.89604 3.95336)
2024-01-27,2024,1,Enero,1,Sábado,17:40:00,17.0,Tarde,URBANA,CARRERA 22 CALE 30 A,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,PARE,POINT (-76.199406 4.081335)
2024-01-29,2024,1,Enero,1,Lunes,14:40:00,14.0,Tarde,URBANA,CARRERA 25 CALLE 12,SAJONIA,CHOQUE,CON HERIDOS,AUTOMOVIL,PUBLICO,NINGUNO,POINT (-76.198628 4.097751)
2024-01-30,2024,1,Enero,1,Martes,22:05:00,22.0,Noche,URBANA,CARRERA 28A CALLE 14A,LAS PALMAS,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.19372 4.095175)
2024-01-23,2024,1,Enero,1,Martes,21:49:00,21.0,Noche,URBANA,CARRERA 27 A CALLE 35,AVENIDA CALI,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.196485 4.07591)
2024-02-01,2024,2,Febrero,2,Jueves,12:10:00,12.0,Tarde,URBANA,CARRERA 24 CALLE 31,SAJONIA,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.199508 4.080743)
2024-02-03,2024,2,Febrero,2,Sábado,,,Noche,URBANA,CALLE 26 CRA 30,CESPEDES,CHOQUE,CON MUERTO,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.194931 4.08469)
2024-02-03,2024,2,Febrero,2,Sábado,22:45:00,22.0,Noche,URBANA,CALLE 28 CARRERA 22,CENTRO,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.200349 4.084129)
2024-02-04,2024,2,Febrero,2,Domingo,20:30:00,20.0,Noche,URBANA,CALLE 27 TRANSVERSAL 12,TRASVERSAL 12,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.189423 4.100123)
2024-02-04,2024,2,Febrero,2,Domingo,19:40:00,19.0,Noche,URBANA,VIA PRINCIPAL NARI„O FRENTE 21-83,NARI„O,ATROPELLO,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.234876 4.091011)
2024-02-05,2024,2,Febrero,2,Lunes,15:50:00,15.0,Tarde,URBANA,CARRERA 30 CALLEJON MORALES,MORALES,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.194274 4.081728)
2024-02-06,2024,2,Febrero,2,Martes,23:10:00,23.0,Noche,URBANA,CARRERA 28A CON 18,POPULAR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.193337 4.102057)
2024-02-07,2024,2,Febrero,2,Miércoles,13:20:00,13.0,Tarde,URBANA,CARRERA 25 CALLE 29,CENTRO,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.19828 4.082701)
2024-02-10,2024,2,Febrero,2,Sábado,23:00:00,23.0,Noche,URBANA,CARRERA 34A CALLE 32,VICTORIA,CHOQUE,CON HERIDOS,CAMIONETA,OFICIAL,NINGUNO,POINT (-76.19575 4.079692)
2024-02-10,2024,2,Febrero,2,Sábado,06:24:00,6.0,Mañana,URBANA,CARRERA 28B # 11-05,EL BOSQUE,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.192336 4.097842)
2024-02-13,2024,2,Febrero,2,Martes,09:10:00,9.0,Mañana,URBANA,CALLE 23 CARRERA 26,TOMAS URIBE,CHOQUE,SOLO DA„OS,CAMIONETA,OFICIAL,NINGUNO,POINT (-76.196459 4.08774)
2024-02-16,2024,2,Febrero,2,Viernes,11:30:00,11.0,Mañana,URBANA,CALLE 23 CARRERA 24,ESCOBAR,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.198151 4.087986)
2024-02-18,2024,2,Febrero,2,Domingo,14:10:00,14.0,Tarde,URBANA,CARRERA 38 FRENTE AL 28A 49,ENTRE RIOS,CHOQUE,SOLO DA„OS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.187319 4.086815)
2024-01-28,2024,1,Enero,1,Domingo,19:20:00,19.0,Noche,URBANA,CALLE 27  CARRERA 6W,LAS NIEVES,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.204025 4.085555)
2024-02-05,2024,2,Febrero,2,Lunes,09:40:00,9.0,Mañana,URBANA,CARRERA 40 28-08,PANAMERICANO,CHOQUE,SOLO DA„OS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.186849 4.081488)
2024-02-22,2024,2,Febrero,2,Jueves,09:20:00,9.0,Mañana,URBANA,CALLE 25 CARRERA 38,SAN VICENTE,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.18779 4.084325)
2024-02-26,2024,2,Febrero,2,Lunes,11:55:00,11.0,Mañana,URBANA,CARRERA 27 CALLE 20A,TOMAS URIBE,CHOQUE,CON HERIDOS,AUTOMOVIL,PARTICULAR,NINGUNO,POINT (-76.195264 4.089933)
2024-02-27,2024,2,Febrero,2,Martes,14:20:00,14.0,Tarde,URBANA,CALLE 24 CARRERA 10,PORVENIR,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.206809 4.092774)
2024-02-28,2024,2,Febrero,2,Miércoles,15:32:00,15.0,Tarde,URBANA,CARRERA 40 CALLE 33,MIRAFLORES,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.189333 4.076338)
2024-02-27,2024,2,Febrero,2,Martes,14:05:00,14.0,Tarde,URBANA,VIA LOS CAIMOS FRENTE 29-23,LA PAZ,CHOQUE,CON HERIDOS,MOTOCICLETA,PARTICULAR,NINGUNO,POINT (-76.203674 4.117843)
